Data,DataExcel,Regiao,Sistema,Classe,TipoConsumidor,Consumo,Consumidores,DataVersao
20110201,2011-02-01,Nordeste,NORDESTE,Residencial,Cativo,1444148.0,13723909,2025-07-21
20110201,2011-02-01,Nordeste,NORDESTE,Rural,Cativo,262794.0,908017,2025-07-21
20110201,2011-02-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,62591.0,123920,2025-07-21
20110201,2011-02-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,63556.0,9738,2025-07-21
20110201,2011-02-01,Nordeste,NORTE INTERLIGADO,Industrial,Livre,541559.0,2,2025-07-21
20110201,2011-02-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,66122.0,25828,2025-07-21
20110201,2011-02-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,153322.0,1626440,2025-07-21
20110201,2011-02-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,8872.0,64849,2025-07-21
20110201,2011-02-01,Nordeste,SISTEMAS ISOLADOS,Comercial,Cativo,452.0,225,2025-07-21
20110201,2011-02-01,Nordeste,SISTEMAS ISOLADOS,Industrial,Cativo,14.0,5,2025-07-21
20110201,2011-02-01,Nordeste,SISTEMAS ISOLADOS,Outros,Cativo,339.0,91,2025-07-21
20110201,2011-02-01,Nordeste,SISTEMAS ISOLADOS,Residencial,Cativo,232.0,491,2025-07-21
20110201,2011-02-01,Nordeste,SISTEMAS ISOLADOS,Rural,Cativo,11.0,9,2025-07-21
20110201,2011-02-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,115640.0,157680,2025-07-21
20110201,2011-02-01,Norte,NORTE INTERLIGADO,Comercial,Livre,765.0,1,2025-07-21
20110201,2011-02-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,229980.0,5946,2025-07-21
20110201,2011-02-01,Norte,NORTE INTERLIGADO,Industrial,Livre,659591.0,8,2025-07-21
20110201,2011-02-01,Norte,NORTE INTERLIGADO,Outros,Cativo,92118.0,23936,2025-07-21
20110201,2011-02-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,194182.0,1722753,2025-07-21
20110201,2011-02-01,Norte,NORTE INTERLIGADO,Rural,Cativo,24405.0,178662,2025-07-21
20110201,2011-02-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,105223.0,104927,2025-07-21
20110201,2011-02-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,150372.0,4783,2025-07-21
20110201,2011-02-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,92700.658,16542,2025-07-21
20110201,2011-02-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,174327.0,1024487,2025-07-21
20110201,2011-02-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,9781.0,77945,2025-07-21
20110201,2011-02-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,48189.0,45010,2025-07-21
20110201,2011-02-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,32734.0,2403,2025-07-21
20110201,2011-02-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,31148.0,5803,2025-07-21
20110201,2011-02-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,83844.0,439077,2025-07-21
20110201,2011-02-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,18282.0,98228,2025-07-21
20110201,2011-02-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,3339789.0,2208357,2025-07-21
20110201,2011-02-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,233970.0,318,2025-07-21
20110201,2011-02-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,2631511.0,235365,2025-07-21
20110201,2011-02-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,5663525.0,886,2025-07-21
20110201,2011-02-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,1595705.0,226935,2025-07-21
20110201,2011-02-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,179957.0,39,2025-07-21
20110201,2011-02-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,5083728.0,27428020,2025-07-21
20110201,2011-02-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,490084.0,1121411,2025-07-21
20110201,2011-02-01,Sul,SUL,Comercial,Cativo,1138557.0,829912,2025-07-21
20110201,2011-02-01,Sul,SUL,Comercial,Livre,10942.0,15,2025-07-21
20110201,2011-02-01,Sul,SUL,Industrial,Cativo,1599419.0,199135,2025-07-21
20110201,2011-02-01,Sul,SUL,Industrial,Livre,869236.0,242,2025-07-21
20110201,2011-02-01,Sul,SUL,Outros,Cativo,474821.0,103574,2025-07-21
20110201,2011-02-01,Sul,SUL,Outros,Livre,12765.0,18,2025-07-21
20110201,2011-02-01,Sul,SUL,Residencial,Cativo,1598947.0,8247355,2025-07-21
20110201,2011-02-01,Sul,SUL,Rural,Cativo,799044.0,944388,2025-07-21
20110201,2011-02-01,Sul,SUL,Rural,Livre,676.0,1,2025-07-21
20110101,2011-01-01,Centro-Oeste,SISTEMAS ISOLADOS,Comercial,Cativo,1153.0,1682,2025-07-21
20110101,2011-01-01,Centro-Oeste,SISTEMAS ISOLADOS,Industrial,Cativo,679.0,280,2025-07-21
20110101,2011-01-01,Centro-Oeste,SISTEMAS ISOLADOS,Outros,Cativo,1133.0,414,2025-07-21
20110101,2011-01-01,Centro-Oeste,SISTEMAS ISOLADOS,Residencial,Cativo,2239.0,15716,2025-07-21
20110101,2011-01-01,Centro-Oeste,SISTEMAS ISOLADOS,Rural,Cativo,714.0,5638,2025-07-21
20110101,2011-01-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,458427.0,458337,2025-07-21
20110101,2011-01-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,3495.0,12,2025-07-21
20110101,2011-01-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,279824.0,34753,2025-07-21
20110101,2011-01-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,244227.0,59,2025-07-21
20110101,2011-01-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,297703.0,47623,2025-07-21
20110101,2011-01-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,340.0,3,2025-07-21
20110101,2011-01-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,702100.0,4148498,2025-07-21
20110101,2011-01-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,144528.0,399460,2025-07-21
20110101,2011-01-01,Nordeste,NORDESTE,Comercial,Cativo,812502.0,1000223,2025-07-21
20110101,2011-01-01,Nordeste,NORDESTE,Comercial,Livre,18545.0,38,2025-07-21
20110101,2011-01-01,Nordeste,NORDESTE,Industrial,Cativo,1251205.0,60860,2025-07-21
20110101,2011-01-01,Nordeste,NORDESTE,Industrial,Livre,367928.0,74,2025-07-21
20110101,2011-01-01,Nordeste,NORDESTE,Outros,Cativo,666673.0,209170,2025-07-21
20110101,2011-01-01,Nordeste,NORDESTE,Residencial,Cativo,1587264.0,13661765,2025-07-21
20110101,2011-01-01,Nordeste,NORDESTE,Rural,Cativo,290234.0,922153,2025-07-21
20110101,2011-01-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,68937.0,124511,2025-07-21
20110101,2011-01-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,72143.0,9851,2025-07-21
20110101,2011-01-01,Nordeste,NORTE INTERLIGADO,Industrial,Livre,607758.0,2,2025-07-21
20110101,2011-01-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,69339.0,25738,2025-07-21
20110101,2011-01-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,164216.0,1616206,2025-07-21
20110101,2011-01-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,10658.0,64824,2025-07-21
20110101,2011-01-01,Nordeste,SISTEMAS ISOLADOS,Comercial,Cativo,551.0,228,2025-07-21
20110101,2011-01-01,Nordeste,SISTEMAS ISOLADOS,Industrial,Cativo,18.0,5,2025-07-21
20110101,2011-01-01,Nordeste,SISTEMAS ISOLADOS,Outros,Cativo,332.0,92,2025-07-21
20110101,2011-01-01,Nordeste,SISTEMAS ISOLADOS,Residencial,Cativo,281.0,491,2025-07-21
20110101,2011-01-01,Nordeste,SISTEMAS ISOLADOS,Rural,Cativo,16.0,8,2025-07-21
20110101,2011-01-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,125223.0,157380,2025-07-21
20110101,2011-01-01,Norte,NORTE INTERLIGADO,Comercial,Livre,847.0,1,2025-07-21
20110101,2011-01-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,248497.0,5932,2025-07-21
20110101,2011-01-01,Norte,NORTE INTERLIGADO,Industrial,Livre,717717.0,8,2025-07-21
20110101,2011-01-01,Norte,NORTE INTERLIGADO,Outros,Cativo,98097.0,23878,2025-07-21
20110101,2011-01-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,218526.0,1715146,2025-07-21
20110101,2011-01-01,Norte,NORTE INTERLIGADO,Rural,Cativo,25378.0,177578,2025-07-21
20110101,2011-01-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,110349.0,104315,2025-07-21
20110101,2011-01-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,143096.0,4808,2025-07-21
20110101,2011-01-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,102143.262,16356,2025-07-21
20110101,2011-01-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,190538.0,1019223,2025-07-21
20110101,2011-01-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,9863.0,77099,2025-07-21
20110101,2011-01-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,51023.0,44737,2025-07-21
20110101,2011-01-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,34404.0,2371,2025-07-21
20110101,2011-01-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,34763.0,5802,2025-07-21
20110101,2011-01-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,87108.0,437112,2025-07-21
20110101,2011-01-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,18183.0,97357,2025-07-21
20110101,2011-01-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,3245625.0,2198550,2025-07-21
20110101,2011-01-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,241524.0,313,2025-07-21
20110101,2011-01-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,2404416.0,234973,2025-07-21
20110101,2011-01-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,5831714.0,883,2025-07-21
20110101,2011-01-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,1615537.0,226479,2025-07-21
20110101,2011-01-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,185528.0,39,2025-07-21
20110101,2011-01-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,5255305.0,27340977,2025-07-21
20110101,2011-01-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,468045.0,1116012,2025-07-21
20110101,2011-01-01,Sul,SUL,Comercial,Cativo,1099504.0,828844,2025-07-21
20110101,2011-01-01,Sul,SUL,Comercial,Livre,12362.0,14,2025-07-21
20110101,2011-01-01,Sul,SUL,Industrial,Cativo,1385884.0,199010,2025-07-21
20110101,2011-01-01,Sul,SUL,Industrial,Livre,877676.0,237,2025-07-21
20110101,2011-01-01,Sul,SUL,Outros,Cativo,477929.0,103515,2025-07-21
20110101,2011-01-01,Sul,SUL,Outros,Livre,15252.0,18,2025-07-21
20110101,2011-01-01,Sul,SUL,Residencial,Cativo,1602622.0,8228857,2025-07-21
20110101,2011-01-01,Sul,SUL,Rural,Cativo,813195.0,943422,2025-07-21
20110101,2011-01-01,Sul,SUL,Rural,Livre,709.0,1,2025-07-21
20101201,2010-12-01,Centro-Oeste,SISTEMAS ISOLADOS,Comercial,Cativo,1387.0,1688,2025-07-21
20101201,2010-12-01,Centro-Oeste,SISTEMAS ISOLADOS,Industrial,Cativo,972.0,279,2025-07-21
20101201,2010-12-01,Centro-Oeste,SISTEMAS ISOLADOS,Outros,Cativo,1287.0,412,2025-07-21
20101201,2010-12-01,Centro-Oeste,SISTEMAS ISOLADOS,Residencial,Cativo,2381.0,15677,2025-07-21
20101201,2010-12-01,Centro-Oeste,SISTEMAS ISOLADOS,Rural,Cativo,674.0,5291,2025-07-21
20101201,2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,479121.0,457063,2025-07-21
20101201,2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,3729.0,12,2025-07-21
20101201,2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,326118.0,34826,2025-07-21
20101201,2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,201756.0,55,2025-07-21
20101201,2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,322986.0,47643,2025-07-21
20101201,2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,400.0,3,2025-07-21
20101201,2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,706465.0,4135068,2025-07-21
20101201,2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,147363.0,394171,2025-07-21
20101201,2010-12-01,Nordeste,NORDESTE,Comercial,Cativo,873954.0,995925,2025-07-21
20101201,2010-12-01,Nordeste,NORDESTE,Comercial,Livre,15999.0,36,2025-07-21
20101201,2010-12-01,Nordeste,NORDESTE,Industrial,Cativo,1276763.0,60810,2025-07-21
20101201,2010-12-01,Nordeste,NORDESTE,Industrial,Livre,424242.0,71,2025-07-21
20101201,2010-12-01,Nordeste,NORDESTE,Outros,Cativo,687056.0,210698,2025-07-21
20101201,2010-12-01,Nordeste,NORDESTE,Residencial,Cativo,1565779.0,13605295,2025-07-21
20101201,2010-12-01,Nordeste,NORDESTE,Rural,Cativo,325500.0,918819,2025-07-21
20101201,2010-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,68489.0,123938,2025-07-21
20101201,2010-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,69522.0,9880,2025-07-21
20101201,2010-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Livre,612993.0,2,2025-07-21
20101201,2010-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,71795.0,25546,2025-07-21
20101201,2010-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,159773.0,1598117,2025-07-21
20101201,2010-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,12813.0,64830,2025-07-21
20101201,2010-12-01,Nordeste,SISTEMAS ISOLADOS,Comercial,Cativo,470.0,230,2025-07-21
20101201,2010-12-01,Nordeste,SISTEMAS ISOLADOS,Industrial,Cativo,14.0,5,2025-07-21
20101201,2010-12-01,Nordeste,SISTEMAS ISOLADOS,Outros,Cativo,356.0,92,2025-07-21
20101201,2010-12-01,Nordeste,SISTEMAS ISOLADOS,Residencial,Cativo,234.0,491,2025-07-21
20101201,2010-12-01,Nordeste,SISTEMAS ISOLADOS,Rural,Cativo,13.0,9,2025-07-21
20101201,2010-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,137894.0,157374,2025-07-21
20101201,2010-12-01,Norte,NORTE INTERLIGADO,Comercial,Livre,898.0,1,2025-07-21
20101201,2010-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,270581.0,5962,2025-07-21
20101201,2010-12-01,Norte,NORTE INTERLIGADO,Industrial,Livre,689656.0,8,2025-07-21
20101201,2010-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,106885.0,23866,2025-07-21
20101201,2010-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,228639.0,1707042,2025-07-21
20101201,2010-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,25701.0,176878,2025-07-21
20101201,2010-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,115101.0,103972,2025-07-21
20101201,2010-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,144445.0,4820,2025-07-21
20101201,2010-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,112318.712,16270,2025-07-21
20101201,2010-12-01,Norte,SISTEMAS ISOLADOS,Outros,Livre,225.0,0,2025-07-21
20101201,2010-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,194455.0,1013083,2025-07-21
20101201,2010-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,9444.0,76172,2025-07-21
20101201,2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,50830.0,44497,2025-07-21
20101201,2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,34365.0,2422,2025-07-21
20101201,2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,35037.0,5804,2025-07-21
20101201,2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,86335.0,434223,2025-07-21
20101201,2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,17736.0,96479,2025-07-21
20101201,2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,3301148.0,2190544,2025-07-21
20101201,2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,222997.0,296,2025-07-21
20101201,2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,2780390.0,235063,2025-07-21
20101201,2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,5830744.0,870,2025-07-21
20101201,2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,1579069.0,227315,2025-07-21
20101201,2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,179630.0,39,2025-07-21
20101201,2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,4941867.0,27297941,2025-07-21
20101201,2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,470414.0,1111140,2025-07-21
20101201,2010-12-01,Sul,SUL,Comercial,Cativo,1021633.0,826332,2025-07-21
20101201,2010-12-01,Sul,SUL,Comercial,Livre,11823.0,12,2025-07-21
20101201,2010-12-01,Sul,SUL,Industrial,Cativo,1658236.0,198290,2025-07-21
20101201,2010-12-01,Sul,SUL,Industrial,Livre,848017.0,229,2025-07-21
20101201,2010-12-01,Sul,SUL,Outros,Cativo,488956.0,103260,2025-07-21
20101201,2010-12-01,Sul,SUL,Residencial,Cativo,1415916.0,8199142,2025-07-21
20101201,2010-12-01,Sul,SUL,Rural,Cativo,583949.689,940767,2025-07-21
20101201,2010-12-01,Sul,SUL,Rural,Livre,700.0,1,2025-07-21
20101101,2010-11-01,Centro-Oeste,SISTEMAS ISOLADOS,Comercial,Cativo,1413.0,1690,2025-07-21
20101101,2010-11-01,Centro-Oeste,SISTEMAS ISOLADOS,Industrial,Cativo,1003.0,286,2025-07-21
20101101,2010-11-01,Centro-Oeste,SISTEMAS ISOLADOS,Outros,Cativo,1270.0,413,2025-07-21
20101101,2010-11-01,Centro-Oeste,SISTEMAS ISOLADOS,Residencial,Cativo,2460.0,15660,2025-07-21
20101101,2010-11-01,Centro-Oeste,SISTEMAS ISOLADOS,Rural,Cativo,751.0,5058,2025-07-21
20101101,2010-11-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,470080.0,452778,2025-07-21
20101101,2010-11-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,3154.0,10,2025-07-21
20101101,2010-11-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,331904.0,35017,2025-07-21
20101101,2010-11-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,201657.0,53,2025-07-21
20101101,2010-11-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,325788.0,47578,2025-07-21
20101101,2010-11-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,350.0,3,2025-07-21
20101101,2010-11-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,704439.0,4121709,2025-07-21
20101101,2010-11-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,167157.0,391712,2025-07-21
20101101,2010-11-01,Nordeste,NORDESTE,Comercial,Cativo,821610.0,994832,2025-07-21
20101101,2010-11-01,Nordeste,NORDESTE,Comercial,Livre,14926.0,34,2025-07-21
20101101,2010-11-01,Nordeste,NORDESTE,Industrial,Cativo,1340777.0,61082,2025-07-21
20101101,2010-11-01,Nordeste,NORDESTE,Industrial,Livre,464441.0,68,2025-07-21
20101101,2010-11-01,Nordeste,NORDESTE,Outros,Cativo,655445.0,209736,2025-07-21
20101101,2010-11-01,Nordeste,NORDESTE,Residencial,Cativo,1520297.0,13551605,2025-07-21
20101101,2010-11-01,Nordeste,NORDESTE,Rural,Cativo,326695.0,921380,2025-07-21
20101101,2010-11-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,73529.0,124023,2025-07-21
20101101,2010-11-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,65653.0,9921,2025-07-21
20101101,2010-11-01,Nordeste,NORTE INTERLIGADO,Industrial,Livre,587881.0,2,2025-07-21
20101101,2010-11-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,73018.0,25534,2025-07-21
20101101,2010-11-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,176378.0,1595133,2025-07-21
20101101,2010-11-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,14731.0,64804,2025-07-21
20101101,2010-11-01,Nordeste,SISTEMAS ISOLADOS,Comercial,Cativo,478.0,225,2025-07-21
20101101,2010-11-01,Nordeste,SISTEMAS ISOLADOS,Industrial,Cativo,14.0,5,2025-07-21
20101101,2010-11-01,Nordeste,SISTEMAS ISOLADOS,Outros,Cativo,321.0,91,2025-07-21
20101101,2010-11-01,Nordeste,SISTEMAS ISOLADOS,Residencial,Cativo,227.0,491,2025-07-21
20101101,2010-11-01,Nordeste,SISTEMAS ISOLADOS,Rural,Cativo,15.0,9,2025-07-21
20101101,2010-11-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,136554.0,157314,2025-07-21
20101101,2010-11-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,266492.0,5991,2025-07-21
20101101,2010-11-01,Norte,NORTE INTERLIGADO,Industrial,Livre,662893.0,8,2025-07-21
20101101,2010-11-01,Norte,NORTE INTERLIGADO,Outros,Cativo,104723.0,23821,2025-07-21
20101101,2010-11-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,233369.0,1700287,2025-07-21
20101101,2010-11-01,Norte,NORTE INTERLIGADO,Rural,Cativo,24587.0,176534,2025-07-21
20101101,2010-11-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,118969.0,103175,2025-07-21
20101101,2010-11-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,158751.0,4795,2025-07-21
20101101,2010-11-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,110863.572,16188,2025-07-21
20101101,2010-11-01,Norte,SISTEMAS ISOLADOS,Outros,Livre,221.0,0,2025-07-21
20101101,2010-11-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,201448.0,1008857,2025-07-21
20101101,2010-11-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,9690.0,74534,2025-07-21
20101101,2010-11-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,52649.0,44470,2025-07-21
20101101,2010-11-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,34865.0,2436,2025-07-21
20101101,2010-11-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,36230.0,5783,2025-07-21
20101101,2010-11-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,91081.0,432934,2025-07-21
20101101,2010-11-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,18671.0,95404,2025-07-21
20101101,2010-11-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,2971837.0,2182601,2025-07-21
20101101,2010-11-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,207414.0,280,2025-07-21
20101101,2010-11-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,2718607.0,234550,2025-07-21
20101101,2010-11-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,5983900.0,857,2025-07-21
20101101,2010-11-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,1437777.0,225590,2025-07-21
20101101,2010-11-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,178091.0,39,2025-07-21
20101101,2010-11-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,4672324.0,27245373,2025-07-21
20101101,2010-11-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,539557.0,1103473,2025-07-21
20101101,2010-11-01,Sul,SUL,Comercial,Cativo,950424.0,829279,2025-07-21
20101101,2010-11-01,Sul,SUL,Comercial,Livre,10272.0,11,2025-07-21
20101101,2010-11-01,Sul,SUL,Industrial,Cativo,1631454.0,199478,2025-07-21
20101101,2010-11-01,Sul,SUL,Industrial,Livre,866347.0,225,2025-07-21
20101101,2010-11-01,Sul,SUL,Outros,Cativo,466047.0,103140,2025-07-21
20101101,2010-11-01,Sul,SUL,Residencial,Cativo,1360716.0,8228165,2025-07-21
20101101,2010-11-01,Sul,SUL,Rural,Cativo,472606.68700000003,947376,2025-07-21
20101101,2010-11-01,Sul,SUL,Rural,Livre,689.0,1,2025-07-21
20101001,2010-10-01,Centro-Oeste,SISTEMAS ISOLADOS,Comercial,Cativo,1535.0,1684,2025-07-21
20101001,2010-10-01,Centro-Oeste,SISTEMAS ISOLADOS,Industrial,Cativo,1112.0,287,2025-07-21
20101001,2010-10-01,Centro-Oeste,SISTEMAS ISOLADOS,Outros,Cativo,1368.0,412,2025-07-21
20101001,2010-10-01,Centro-Oeste,SISTEMAS ISOLADOS,Residencial,Cativo,2638.0,15638,2025-07-21
20101001,2010-10-01,Centro-Oeste,SISTEMAS ISOLADOS,Rural,Cativo,647.0,5064,2025-07-21
20101001,2010-10-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,476217.0,450004,2025-07-21
20101001,2010-10-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,2530.0,7,2025-07-21
20101001,2010-10-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,338422.0,34916,2025-07-21
20101001,2010-10-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,213855.0,51,2025-07-21
20101001,2010-10-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,331558.0,47285,2025-07-21
20101001,2010-10-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,362.0,3,2025-07-21
20101001,2010-10-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,718391.0,4111932,2025-07-21
20101001,2010-10-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,204944.0,390271,2025-07-21
20101001,2010-10-01,Nordeste,NORDESTE,Comercial,Cativo,778986.0,993173,2025-07-21
20101001,2010-10-01,Nordeste,NORDESTE,Comercial,Livre,15124.0,34,2025-07-21
